timestamp,temperature_C,pressure_hPa,humidity_%,light_lux,ambient_IR_K,skin_temperature_C,core_temperature_C,CCT_K,Heart Rate (bpm),rms,noise_level,Emotion Detection,Eye Detection,X,Y,Speed,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,nose_z,shoulder_diff,head_forward,posture,bad_posture_streak,depth_change,movement_status,Emotion Detection,Pitch (Hz),Jitter,Shimmer,Voice State,WPM,Avg Sentence Length,Stutters,Clarity,Task Timestamp
2025-08-13 14:07:01,23.84,995.44,57.33,119.07,299.22,28.31,28.81,3368.94,,0.001572,Low,fear,CENTER,977,183,176.7766953,0.8254246712,0.8454681635,0.1977082938,0.7591438293,0.5597525239,0.5716093779,-1.644167185,0.08632433414,0.04818604141,Bad - Slouching,460,0.0299574852,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:02,23.83,995.43,57.45,119.07,299.22,28.27,28.77,3368.94,,0.001761,Low,fear,CENTER,977,184,83.33333333,0.8260413408,0.8535135388,0.1963050067,0.7621865869,0.5605531931,0.5715538263,-1.735151529,0.09132695198,0.04938001931,Bad - Slouching,461,0.01703646183,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:03,23.84,995.46,57.08,119.07,299.24,28.37,28.87,3368.94,,0.001637,Low,fear,LEFT,976,184,200,0.8254510164,0.8524910808,0.196017772,0.7648004293,0.5628555417,0.5716120005,-1.861081123,0.08769065142,0.05212114751,Bad - Slouching,462,0.04729831219,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:04,23.83,995.46,57.38,119.07,299.24,28.39,28.89,3368.94,,0.00228,Medium,sad,LEFT,975,184,142.8571429,0.8249179125,0.85195297,0.196019277,0.7655049562,0.5640538335,0.5716094375,-1.846456766,0.08644801378,0.05358523875,Bad - Slouching,463,0.04305107594,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:06,23.85,995.44,57.36,119.07,299.24,28.31,28.81,3368.94,,0.002455,Medium,fear,CENTER,974,184,200,0.8232539892,0.8497440815,0.1953418851,0.7677047253,0.5671092272,0.5716625452,-1.852859139,0.08203935623,0.05781129003,Bad - Slouching,464,0.01250519753,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:07,23.85,995.42,57.57,119.07,299.22,28.31,28.81,3368.94,,0.002622,Medium,sad,CENTER,974,184,0,0.8213083148,0.8484205008,0.1948695481,0.7695682645,0.5688591599,0.5717197657,-1.860482454,0.07885223627,0.06077022851,Bad - Slouching,465,0.04326305389,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:08,23.85,995.44,57.6,119.07,299.24,28.27,28.77,3368.94,,0.002099,Medium,sad,CENTER,974,184,0,0.8196137547,0.8446418643,0.1902858317,0.7779484987,0.5689899921,0.5722208619,-1.91906321,0.06669336557,0.06404019892,Bad - Slouching,466,0.03678233624,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:09,23.85,995.43,57.38,119.07,299.26,28.31,28.81,3368.94,,0.002002,Medium,neutral,CENTER,974,184,0,0.8195147514,0.8475965858,0.1904196292,0.7758190036,0.5689243078,0.5722971559,-1.99525857,0.07177758217,0.0639571175,Bad - Slouching,467,0.02683548927,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:11,23.85,995.43,57.31,119.07,299.24,28.37,28.87,3368.94,,0.001564,Low,neutral,CENTER,974,184,0,0.816339016,0.8464494348,0.1904513836,0.7754756212,0.5696309209,0.5736741424,-2.146260738,0.07097381353,0.06623572111,Bad - Slouching,468,0.05996079445,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:12,23.85,995.45,57.35,119.07,299.26,28.39,28.89,3368.94,,0.001611,Low,neutral,CENTER,974,183,125,0.8163590431,0.8468857408,0.1904989183,0.7753050327,0.5696511269,0.5742633939,-2.044225216,0.07158070803,0.06622214615,Bad - Slouching,469,0.03827321529,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:13,23.86,995.44,56.64,119.07,299.26,28.37,28.87,3368.94,,0.001872,Low,angry,LEFT,974,183,0,0.8163096309,0.8543515801,0.1912690401,0.7718192339,0.5694733858,0.5744706392,-2.016953945,0.08253234625,0.06568405032,Bad - Slouching,470,0.03129429817,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:14,23.86,995.43,58.47,119.07,299.3,28.27,28.77,3368.94,,0.001894,Low,sad,LEFT,974,182,250,0.8142024279,0.8526608944,0.1909879744,0.7717359662,0.5697214603,0.5751731992,-2.008715391,0.08092492819,0.06712625921,Bad - Slouching,471,0.01793043613,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:16,23.87,995.41,57.44,119.07,299.3,28.33,28.83,3368.94,,0.00165,Low,sad,CENTER,976,182,500,0.8145200014,0.8550314307,0.1908854246,0.7703035474,0.5703124404,0.5749562979,-1.942385912,0.08472788334,0.06760972738,Bad - Slouching,472,0.01057453156,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:17,23.87,995.43,57.29,119.07,299.24,28.37,28.87,3368.94,,0.001686,Low,neutral,LEFT,976,182,0,0.8149163127,0.8549164534,0.1910849065,0.7637438178,0.5704199076,0.5747585893,-1.948863626,0.09117263556,0.06741929799,Bad - Slouching,473,0.03947942257,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:18,23.87,995.45,57.59,119.07,299.28,28.43,28.93,3368.94,,0.001939,Low,neutral,CENTER,979,181,790.569415,0.8163620234,0.8562500477,0.1911018789,0.7633399963,0.570412457,0.5747110248,-1.976923227,0.09291005135,0.06668050587,Bad - Slouching,474,0.01346039772,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:19,23.88,995.45,57.34,119.07,299.26,28.33,28.83,3368.94,,0.001978,Low,neutral,LEFT,981,181,666.6666667,0.8163949847,0.8561993837,0.1913326681,0.7630614638,0.5704712272,0.5749613643,-2.0297544,0.0931379199,0.06660740077,Bad - Slouching,475,0.002560091019,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:21,23.88,995.41,57.59,119.07,299.24,28.27,28.77,3368.94,,0.001459,Low,neutral,CENTER,983,181,400,0.8161471486,0.8561488986,0.192540288,0.7591141462,0.5703274012,0.5766462684,-1.860104799,0.09703475237,0.06598368287,Bad - Slouching,476,0.02972211838,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:22,23.87,995.45,57.46,119.07,299.26,28.27,28.77,3368.94,,0.001971,Low,neutral,CENTER,988,180,1274.754878,0.8161190152,0.8561119437,0.1935051978,0.7564944625,0.5703202486,0.5772557855,-1.883260727,0.09961748123,0.06550814211,Bad - Slouching,477,0.011825037,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:23,23.88,995.43,57.46,119.07,299.3,28.37,28.87,3368.94,,0.00168,Low,neutral,CENTER,990,179,559.0169944,0.8162555695,0.8560522199,0.194742769,0.7524394989,0.5702041388,0.5775849223,-1.894152403,0.103612721,0.06470496953,Bad - Slouching,478,0.01094224453,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:24,23.88,995.46,57.17,119.07,299.28,28.43,28.93,3368.94,,0.001934,Low,neutral,CENTER,994,179,1000,0.8156502843,0.8556355238,0.1985440701,0.7508802414,0.5691715479,0.5781132579,-1.950944662,0.1047552824,0.06207437068,Bad - Slouching,479,0.005195713043,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:26,23.89,995.43,56.37,119.07,299.28,28.33,28.83,3368.94,,0.001871,Low,neutral,CENTER,995,178,353.5533906,0.8134915233,0.8550011516,0.1982990801,0.7516973019,0.5691974163,0.5794071555,-2.029819965,0.1033038497,0.06330211461,Bad - Slouching,480,1.31E-05,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:27,23.88,995.45,57.21,119.07,299.3,28.33,28.83,3368.94,,0.001491,Low,neutral,CENTER,997,177,559.0169944,0.8133999109,0.8521931767,0.1981478184,0.7517148852,0.5694802403,0.5795692801,-2.107423544,0.1004782915,0.06370637566,Bad - Slouching,481,0.04946374893,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:28,23.89,995.46,57.14,119.07,299.28,28.45,28.95,3368.94,,0.001777,Low,neutral,CENTER,999,175,707.1067812,0.8132895231,0.8521623611,0.2004893571,0.7484226823,0.5690712929,0.5794261694,-2.08567667,0.1037396789,0.06218185276,Bad - Slouching,482,0.04048318863,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:29,23.89,995.41,57.29,119.07,299.3,28.37,28.87,3368.94,,0.001625,Low,neutral,CENTER,1001,174,559.0169944,0.8148835897,0.8567610383,0.2007066458,0.748452425,0.5681009889,0.5789233446,-1.960462928,0.1083086133,0.06030587107,Bad - Slouching,483,0.01326210499,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:31,23.9,995.41,57.11,119.07,299.32,28.45,28.95,3368.94,,0.001761,Low,neutral,CENTER,1001,173,250,0.8134929538,0.8541267514,0.2013646662,0.7479640841,0.5680471659,0.578917861,-2.027829647,0.1061626673,0.06061835587,Bad - Slouching,484,0.01537699699,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:32,23.89,995.43,57.12,119.07,299.3,28.31,28.81,3368.94,,0.001633,Low,neutral,CENTER,1001,173,0,0.8137279749,0.8540815115,0.2006014884,0.7493451238,0.5677841902,0.5788231492,-2.02740097,0.1047363877,0.06061945856,Bad - Slouching,485,0.0004837989807,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:33,23.89,995.45,57.07,119.07,299.3,28.45,28.95,3368.94,,0.001589,Low,neutral,LEFT,1001,173,0,0.8137406111,0.8543214798,0.2019165307,0.7410187125,0.5666099787,0.5784301758,-1.975157976,0.1133027673,0.05878140777,Bad - Slouching,486,0.02645311356,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:34,23.89,995.44,57.79,119.07,299.32,28.43,28.93,3368.94,,0.000934,Low,neutral,LEFT,1002,173,333.3333333,0.813124001,0.853788197,0.2036831826,0.7400997877,0.5666031241,0.5784219503,-1.977173209,0.1136884093,0.05819953233,Bad - Slouching,487,0.02170069218,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:36,23.91,995.43,57.2,119.07,299.36,28.53,29.03,3368.94,,0.001881,Low,neutral,LEFT,1004,173,500,0.8131688833,0.8537551165,0.2042535543,0.7391753793,0.5666133165,0.5777636766,-1.978442192,0.1145797372,0.0579020977,Bad - Slouching,488,0.003595852852,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:37,23.9,995.42,56.65,119.07,299.32,28.47,28.97,3368.94,,0.001774,Low,neutral,CENTER,1012,173,4000,0.8127011061,0.8535084128,0.2050264776,0.7370301485,0.566889286,0.5778793693,-1.975862741,0.1164782643,0.05802549422,Bad - Slouching,489,0.01039338112,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:38,23.91,995.42,56.7,119.07,299.34,28.43,28.93,3368.94,,0.00173,Low,neutral,CENTER,1022,170,2610.076627,0.8123019338,0.8533453345,0.2055449784,0.7353202105,0.5671214461,0.5780286789,-1.969227195,0.1180251241,0.05819799006,Bad - Slouching,490,0.01163475513,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:39,23.91,995.44,57.43,119.07,299.36,28.45,28.95,3368.94,,0.001857,Low,neutral,CENTER,1025,170,750,0.812153697,0.8521801829,0.2061223239,0.7348009348,0.5671933293,0.5779361129,-1.980676889,0.1173792481,0.05805531889,Bad - Slouching,491,0.001103782654,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:41,23.9,995.45,56.65,119.07,299.3,28.45,28.95,3368.94,,0.001315,Low,neutral,CENTER,1026,170,250,0.8120309114,0.8518795371,0.2058781832,0.7351779342,0.5673502684,0.5780203342,-2.090252161,0.1167016029,0.05839572102,Bad - Slouching,492,0.02261579037,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:42,23.91,995.42,57.02,119.07,299.32,28.47,28.97,3368.94,,0.001639,Low,neutral,LEFT,1026,170,0,0.8120176196,0.8526251316,0.2058249712,0.7367321849,0.5670617819,0.5769227743,-1.930363059,0.1158929467,0.05814048648,Bad - Slouching,493,0.009615826607,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:43,23.92,995.46,57.33,119.07,299.34,28.53,29.03,3368.94,,0.001763,Low,neutral,LEFT,1026,171,200,0.8119032979,0.8526542187,0.2061986029,0.7361838222,0.5667466521,0.5762412548,-1.934872031,0.1164703965,0.05769570172,Bad - Slouching,494,0.008198142052,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:44,23.92,995.41,56.99,119.07,299.32,28.51,29.01,3368.94,,0.001711,Low,neutral,CENTER,1026,173,500,0.8121532202,0.8537147045,0.2061876953,0.7410161495,0.5649518371,0.5747553706,-1.93235743,0.112698555,0.05578137934,Bad - Slouching,495,0.007373952866,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:46,23.92,995.44,56.67,119.07,299.34,28.47,28.97,3368.94,,0.001682,Low,neutral,CENTER,1026,174,125,0.812187314,0.8529599905,0.2050116807,0.745985806,0.5649565458,0.5744427443,-1.938058257,0.1069741845,0.05635704845,Bad - Slouching,496,0.008523726463,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:47,23.92,995.49,57.79,119.07,299.34,28.43,28.93,3368.94,,0.001622,Low,neutral,LEFT,1026,175,125,0.8121148944,0.8528625369,0.2052758634,0.7459599972,0.5643389821,0.5729119182,-1.944213867,0.1069025397,0.05564360321,Bad - Slouching,497,0.02920765877,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:48,23.92,995.45,57.96,119.07,299.36,28.51,29.01,3368.94,,0.001778,Low,neutral,CENTER,1026,176,250,0.8121159673,0.8522302508,0.2052577436,0.7470504045,0.5643258095,0.5722423196,-1.943217278,0.1051798463,0.05563895404,Bad - Slouching,498,0.002570843697,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:49,23.93,995.48,57.57,119.07,299.36,28.51,29.01,3368.94,,0.001657,Low,neutral,LEFT,1026,176,0,0.8123173714,0.853654027,0.2055925876,0.7459222078,0.5643149614,0.5721584558,-1.946534157,0.1077318192,0.05535998195,Bad - Slouching,499,0.002332425117,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:51,23.94,995.44,56.66,119.07,299.34,28.43,28.93,3368.94,,0.00177,Low,neutral,CENTER,1026,177,250,0.8127481341,0.8538963199,0.2050985098,0.7459003925,0.5636318326,0.5720171332,-1.948321939,0.1079959273,0.05470851064,Bad - Slouching,500,0.003192901611,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:52,23.94,995.43,57.58,119.07,299.34,28.47,28.97,3368.94,,0.001772,Low,neutral,CENTER,1026,178,250,0.8127881885,0.8540504575,0.2047661543,0.7424879074,0.565196991,0.5723457336,-2.035638094,0.1115625501,0.05641981959,Bad - Slouching,501,0.01951596737,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:53,23.93,995.47,57.02,119.07,299.38,28.51,29.01,3368.94,,0.001743,Low,neutral,LEFT,1026,179,333.3333333,0.81419909,0.8539794683,0.2008982152,0.7448941469,0.5665031672,0.572409749,-1.975521445,0.1090853214,0.05895451456,Bad - Slouching,502,0.006261515617,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:55,23.94,995.45,56.93,119.07,299.36,28.45,28.95,3368.94,,0.001636,Low,neutral,LEFT,1027,180,353.5533906,0.8142542839,0.8534116745,0.199709177,0.7448867559,0.5675727129,0.5728095174,-2.005860806,0.1085249186,0.06059098244,Bad - Slouching,503,0.0125287056,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:56,23.95,995.46,57.21,119.07,299.36,28.51,29.01,3368.94,,0.001919,Low,neutral,LEFT,1028,182,559.0169944,0.8144658804,0.8527917862,0.1971577704,0.7460216284,0.5693951845,0.5734215975,-2.017004251,0.1067701578,0.06358335912,Bad - Slouching,504,0.01409401894,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:57,23.94,995.46,56.14,119.07,299.38,28.51,29.01,3368.94,,0.00185,Low,neutral,LEFT,1028,183,250,0.8143289685,0.8524932861,0.197655201,0.7418805957,0.5710830688,0.5737368464,-2.047277927,0.1106126904,0.06509098411,Bad - Slouching,505,0.01979119778,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:07:58,23.95,995.45,57.13,119.07,299.4,28.57,29.07,3368.94,,0.001802,Low,neutral,LEFT,1029,186,790.569415,0.8142310381,0.8519636989,0.1972450912,0.745999217,0.5720911026,0.5740859509,-1.98980546,0.1059644818,0.06635303795,Bad - Slouching,506,0.009166526794,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:00,23.95,995.44,56.62,119.07,299.38,28.51,29.01,3368.94,,0.001973,Low,neutral,LEFT,1030,189,790.569415,0.8139244914,0.8481286764,0.1962739229,0.7512617111,0.5735465288,0.5750869513,-1.933268189,0.09686696529,0.06844732165,Bad - Slouching,507,0.008450651169,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:01,23.97,995.45,57.34,119.07,299.36,28.45,28.95,3368.94,,0.001502,Low,neutral,LEFT,1031,193,1030.776406,0.8124915957,0.8354121447,0.1990998834,0.7512080073,0.5741209984,0.5751633048,-2.073819637,0.08420413733,0.06832525879,Bad - Slouching,508,0.01359176636,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:02,23.96,995.42,56.99,119.07,299.36,28.51,29.01,3368.94,,0.001793,Low,neutral,CENTER,1032,197,824.6211251,0.8120536804,0.8353012204,0.1986087412,0.7567194104,0.5754083395,0.5768100619,-2.05896759,0.07858181,0.07007712871,Bad - Slouching,509,0.00839266777,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:03,23.97,995.46,57.22,119.07,299.38,28.51,29.01,3368.94,,0.001689,Low,neutral,CENTER,1032,200,750,0.811793685,0.8354918361,0.1988694668,0.7565995455,0.5754760504,0.5775413513,-2.170456171,0.07889229059,0.07014447451,Bad - Slouching,510,0.02463564873,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:05,23.96,995.48,56.93,119.07,299.4,28.53,29.03,3368.94,,0.001829,Low,neutral,Blinking,1033,204,1030.776406,0.811647892,0.8356972933,0.1978180259,0.7596956491,0.5765370131,0.5807092786,-2.066767931,0.07600164413,0.07180405408,Bad - Slouching,511,0.0153924942,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:06,23.98,995.48,56.94,119.07,299.4,28.59,29.09,3368.94,,0.001818,Low,neutral,Blinking,1033,207,1000,0.8114953041,0.8380574584,0.1991107911,0.759630084,0.5765271783,0.581674695,-2.065578938,0.07842737436,0.07122413069,Bad - Slouching,512,0.02646214962,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:07,23.98,995.43,56.87,119.07,299.36,28.57,29.07,3368.94,,0.001543,Low,neutral,Blinking,1033,210,750,0.8111216426,0.8429952264,0.2042897195,0.750315249,0.5756690502,0.58335495,-2.214812756,0.09267997742,0.06796336919,Bad - Slouching,513,0.02819862366,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:08,23.99,995.43,56.84,119.07,299.4,28.57,29.07,3368.94,,0.001834,Low,neutral,Blinking,1033,211,250,0.8100509644,0.8425065875,0.2045600861,0.7503420115,0.57538867,0.5856650472,-2.171187639,0.09216457605,0.06808314472,Bad - Slouching,514,0.02244400978,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:09,24,995.46,57.1,119.07,299.42,28.63,29.13,3368.94,,0.001682,Low,neutral,Blinking,1033,214,750,0.8099471331,0.8424105048,0.2043259591,0.7516440153,0.5763142705,0.5900687575,-2.134029865,0.09076648951,0.06917772442,Bad - Slouching,515,0.007285261154,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:11,23.99,995.43,57.11,119.07,299.42,28.63,29.13,3368.94,,0.002203,Medium,neutral,Blinking,1032,217,790.569415,0.8101040125,0.8421268463,0.1986224651,0.7630275488,0.5772465467,0.5932432413,-2.195433378,0.07909929752,0.07288330793,Bad - Slouching,516,0.02573308945,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:12,24,995.45,56.86,119.07,299.42,28.57,29.07,3368.94,,0.001932,Low,neutral,Blinking,1030,221,894.427191,0.8096913099,0.8353680968,0.1923040748,0.7708051205,0.5781341195,0.5935810208,-2.206449986,0.06456297636,0.07713642716,Bad - Slouching,517,0.02817420959,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:13,24,995.47,56.65,119.07,299.46,28.63,29.13,3368.94,,0.002028,Medium,neutral,Blinking,1028,223,942.8090416,0.8081510663,0.8306760788,0.1863685995,0.7798034549,0.5807152987,0.5944719911,-2.139201641,0.05087262392,0.08345546573,Bad - Slouching,518,0.0151222229,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:14,24.01,995.45,57.18,119.07,299.42,28.59,29.09,3368.94,,0.001864,Low,neutral,Blinking,1025,229,1677.050983,0.8058415651,0.8203365207,0.1866786629,0.7783805132,0.5842221379,0.5949990749,-2.114351749,0.04195600748,0.08796202391,Bad - Forward Head,519,0.01136717796,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:15,24.01,995.49,56.9,119.07,299.46,28.63,29.13,3368.94,,0.002599,Medium,fear,Blinking,1020,235,1562.049935,0.8055895567,0.8174870014,0.1873314083,0.7767494321,0.5852665305,0.5944340229,-2.071753263,0.04073756933,0.08880604804,Bad - Forward Head,520,0.01245532036,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:16,24.02,995.49,56.26,119.07,299.4,28.63,29.13,3368.94,,0.001821,Low,fear,Blinking,1015,244,2573.907535,0.8047776222,0.816472888,0.1875663549,0.7762451172,0.5856686831,0.591409266,-1.949277639,0.04022777081,0.08949669451,Bad - Forward Head,521,0.04923114777,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:17,24.02,995.48,58.16,119.07,299.48,28.63,29.13,3368.94,,0.002229,Medium,fear,Blinking,1009,252,2500,0.8041016459,0.81469661,0.1877232641,0.7760677934,0.5860421658,0.5894067883,-1.970210791,0.0386288166,0.09012971073,Bad - Forward Head,522,0.04724783897,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:18,24.02,995.41,57.13,119.07,299.42,28.63,29.13,3368.94,,0.001602,Low,neutral,Blinking,1002,261,2850.438563,0.8010379076,0.8124521375,0.1878844053,0.7755568624,0.5861439705,0.5876386762,-1.782120943,0.03689527512,0.09168281406,Bad - Forward Head,523,0.0714161396,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:20,24.02,995.44,57.71,119.07,299.42,28.63,29.13,3368.94,,0.001962,Low,fear,Blinking,1000,268,2426.703296,0.8008986712,0.8160700202,0.1879953444,0.7754650116,0.5857878923,0.5875091553,-1.876487136,0.0406050086,0.09134088457,Bad - Forward Head,524,0.04757292271,Prolonged Bad Posture,non stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
2025-08-13 14:08:21,24.02,995.46,57.04,119.07,299.42,28.59,29.09,3368.94,,0.001807,Low,fear,Blinking,989,279,3111.269837,0.8006888628,0.8125618696,0.1881364584,0.7755596638,0.5862132907,0.5873702168,-1.809951544,0.03700220585,0.09180063009,Bad - Forward Head,525,0.05236034393,Prolonged Bad Posture,high stress,27.5,0,0,Normal,0,0,0,Too slow - possible hesitation or mental fatigue,
